1514764800000;272
1514766600000;272
1514768400000;272
1514770200000;272
1514772000000;272
1514773800000;272
1514775600000;270
1514777400000;270
1514779200000;277
1514781000000;277
1514782800000;277
1514784600000;277
1514786400000;277
1514788200000;277
1514790000000;277
1514791800000;264
1514793600000;264
1514795400000;264
1514797200000;264
1514799000000;264
1514800800000;264
1514802600000;264
1514804400000;264
1514806200000;264
1514808000000;264
1514809800000;264
1514811600000;264
1514813400000;264
1514815200000;264
1514817000000;264
1514818800000;264
1514820600000;264
1514822400000;264
1514824200000;266
1514826000000;266
1514827800000;266
1514829600000;266
1514831400000;266
1514833200000;262
1514835000000;262
1514836800000;262
1514838600000;262
1514840400000;262
1514842200000;285
1514844000000;285
1514845800000;285
1514847600000;285
1514849400000;285
1514851200000;285
1514853000000;285
1514854800000;285
1514856600000;285
1514858400000;285
1514860200000;292
1514862000000;295
1514863800000;295
1514865600000;295
1514867400000;295
1514869200000;312
1514871000000;312
1514872800000;312
1514874600000;312
1514876400000;312
1514878200000;312
1514880000000;312
1514881800000;344
1514883600000;344
1514885400000;344
1514887200000;344
1514889000000;344
1514890800000;344
1514892600000;344
1514894400000;344
1514896200000;344
1514898000000;344
1514899800000;344
1514901600000;344
1514903400000;344
1514905200000;344
1514907000000;344
1514908800000;333
1514910600000;333
1514912400000;333
1514914200000;333
1514916000000;333
1514917800000;333
1514919600000;333
1514921400000;345
1514923200000;345
1514925000000;345
1514926800000;362
1514928600000;362
1514930400000;362
1514932200000;380
1514934000000;380
1514935800000;380
1514937600000;380
1514939400000;380
1514941200000;379
1514943000000;379
1514944800000;379
1514946600000;375
1514948400000;375
1514950200000;375
1514952000000;375
1514953800000;375
1514955600000;375
1514957400000;375
1514959200000;375
1514961000000;375
1514962800000;375
1514964600000;375
1514966400000;375
1514968200000;387
1514970000000;387
1514971800000;387
1514973600000;387
1514975400000;387
1514977200000;387
1514979000000;387
1514980800000;387
1514982600000;387
1514984400000;371
1514986200000;371
1514988000000;371
1514993520000;371
1514997000000;371
1514998800000;371
1515000600000;315
1515002400000;315
1515004200000;315
1515006000000;320
1515007800000;320
1515009600000;314
1515011400000;325
1515013200000;321
1515015000000;321
1515016800000;342
1515018600000;342
1515020400000;336
1515022200000;336
1515024000000;336
1515025800000;336
1515027600000;331
1515029400000;331
1515031200000;331
1515033000000;331
1515034800000;331
1515036600000;335
1515038400000;335
1515040200000;318
1515042000000;315
1515043800000;322
1515045600000;326
1515047400000;326
1515049200000;329
1515051000000;329
1515052800000;329
1515054600000;329
1515056400000;360
1515058200000;360
1515060000000;360
1515061800000;360
1515063600000;360
1515065400000;359
1515067200000;359
1515069000000;359
1515070800000;359
1515072600000;359
1515074400000;359
1515076200000;359
1515078000000;359
1515079800000;359
1515081600000;359
1515083400000;359
1515085200000;359
1515087000000;366
1515088800000;367
1515090600000;359
1515092400000;359
1515094200000;359
1515096000000;359
1515097800000;359
1515099600000;352
1515101400000;333
1515103200000;333
1515105000000;329
1515106800000;319
1515108600000;319
1515110400000;319
1515112200000;319
1515114000000;319
1515115800000;319
1515117600000;319
1515119400000;328
1515121200000;328
1515123000000;328
1515124800000;328
1515126600000;328
1515128400000;328
1515130200000;328
1515132000000;328
1515133800000;319
1515135600000;319
1515137400000;319
1515139200000;319
1515141000000;319
1515142800000;319
1515144600000;317
1515146400000;317
1515148200000;315
1515150000000;315
1515151800000;315
1515153600000;315
1515155400000;315
1515157200000;315
1515159000000;315
1515160800000;315
1515162600000;313
1515164400000;313
1515166200000;313
1515168000000;316
1515169800000;314
1515171600000;314
1515173400000;314
1515175200000;314
1515177000000;311
1515178800000;311
1515180600000;311
1515182400000;279
1515184200000;276
1515186000000;276
1515187800000;276
1515189600000;276
1515191400000;253
1515193200000;252
1515195000000;252
1515196800000;252
1515198600000;252
1515200400000;252
1515202200000;255
1515204000000;255
1515205800000;255
1515207600000;255
1515209400000;255
1515211200000;255
1515213000000;255
1515214800000;255
1515216600000;255
1515218400000;255
1515220200000;255
1515222000000;253
1515223800000;253
1515225600000;253
1515227400000;253
1515229200000;250
1515231000000;250
1515232800000;250
1515234600000;250
1515236400000;244
1515238200000;244
1515240000000;247
1515241800000;247
1515243600000;247
1515245400000;247
1515247200000;247
1515249000000;240
1515250800000;240
1515252600000;240
1515254400000;240
1515256200000;240
1515258000000;240
1515259800000;240
1515261600000;240
1515263400000;240
1515265200000;240
1515267000000;240
1515268800000;240
1515270600000;240
1515272400000;240
1515274200000;240
1515276000000;240
1515277800000;240
1515279600000;218
1515281400000;218
1515283200000;218
1515285000000;218
1515286800000;218
1515288600000;218
1515290400000;224
1515292200000;224
1515294000000;224
1515295800000;224
1515297600000;236
1515299400000;236
1515301200000;234
1515303000000;234
1515304800000;234
1515306600000;234
1515308400000;234
1515310200000;224
1515312000000;224
1515313800000;224
1515315600000;224
1515317400000;224
1515319200000;224
1515321000000;224
1515322800000;224
1515324600000;224
1515326400000;224
1515328200000;224
1515330000000;224
1515331800000;224
1515333600000;224
1515335400000;224
1515337200000;221
1515339000000;221
1515340800000;221
1515342600000;231
1515344400000;231
1515346200000;232
1515348000000;232
1515349800000;232
1515351600000;232
1515353400000;242
1515355200000;243
1515357000000;243
1515358800000;243
1515360600000;250
1515362400000;250
1515364200000;248
1515366000000;248
1515367800000;248
1515369600000;248
1515371400000;248
1515373200000;248
1515375000000;248
1515376800000;248
1515378600000;248
1515380400000;248
1515382200000;248
1515384000000;244
1515385800000;244
1515387600000;244
1515389400000;244
1515391200000;244
1515393000000;244
1515394800000;244
1515396600000;244
1515398400000;244
1515400200000;244
1515402000000;244
1515403800000;244
1515405600000;244
1515407400000;244
1515409200000;244
1515411000000;246
1515412800000;246
1515414600000;246
1515416400000;246
1515418200000;246
1515420000000;245
1515421800000;245
1515423600000;243
1515425400000;245
1515427200000;245
1515429000000;245
1515430800000;242
1515432600000;242
1515434400000;242
1515436200000;242
1515438000000;246
1515439800000;246
1515441600000;248
1515443400000;251
1515445200000;238
1515447000000;238
1515448800000;236
1515450600000;224
1515452400000;230
1515454200000;230
1515456000000;230
1515457800000;230
1515459600000;230
1515461400000;230
1515463200000;230
1515465000000;230
1515466800000;230
1515468600000;230
1515470400000;230
1515472200000;228
1515474000000;228
1515475800000;228
1515477600000;228
1515479400000;228
1515481200000;228
1515483000000;228
1515484800000;228
1515486600000;228
1515488400000;228
1515490200000;228
1515492000000;230
1515493800000;230
1515495600000;230
1515497400000;230
1515499200000;230
1515501000000;230
1515502800000;230
1515504600000;230
1515506400000;230
1515508200000;230
1515510000000;230
1515511800000;230
1515513600000;230
1515515400000;230
1515517200000;256
1515519000000;256
1515520800000;256
1515522600000;256
1515524400000;256
1515526200000;256
1515528000000;257
1515529800000;257
1515531600000;257
1515533400000;257
1515535200000;257
1515537000000;257
1515538800000;257
1515540600000;257
1515542400000;257
1515544200000;257
1515546000000;257
1515547800000;253
1515549600000;253
1515551400000;253
1515553200000;253
1515555000000;249
1515556800000;249
1515558600000;249
1515560400000;249
1515562200000;249
1515564000000;249
1515565800000;249
1515567600000;235
1515569400000;235
1515571200000;235
1515573000000;235
1515574800000;235
1515576600000;235
1515578400000;235
1515580200000;229
1515582000000;229
1515583800000;229
1515585600000;229
1515587400000;229
1515589200000;229
1515591000000;229
1515592800000;230
1515594600000;230
1515596400000;230
1515598200000;226
1515600000000;226
1515601800000;226
1515603600000;208
1515605400000;208
1515607200000;203
1515609000000;203
1515610800000;206
1515612600000;206
1515614400000;206
1515616200000;206
1515618000000;184
1515619800000;184
1515621600000;184
1515623400000;184
1515625200000;181
1515627000000;181
1515628800000;181
1515630600000;181
1515632400000;181
1515634200000;181
1515636000000;183
1515637800000;183
1515639600000;183
1515641400000;183
1515643200000;183
1515645000000;183
1515646800000;183
1515648600000;183
1515650400000;183
1515652200000;183
1515654000000;183
1515655800000;183
1515657600000;183
1515659400000;183
1515661200000;183
1515663000000;183
1515664800000;183
1515666600000;183
1515668400000;183
1515670200000;183
1515672000000;183
1515673800000;183
1515675600000;183
1515677400000;183
1515679200000;183
1515681000000;183
1515682800000;183
1515684600000;180
1515686400000;180
1515688200000;180
1515690000000;180
1515691800000;180
1515693600000;180
1515695400000;180
1515697200000;168
1515699000000;168
1515700800000;168
1515702600000;168
1515704400000;168
1515706200000;168
1515708000000;168
1515709800000;168
1515711600000;168
1515713400000;168
1515715200000;168
1515717000000;183
1515718800000;183
1515720600000;183
1515722400000;182
1515724200000;172
1515726000000;172
1515727800000;172
1515729600000;172
1515731400000;172
1515733200000;172
1515735000000;172
1515736800000;172
1515738600000;172
1515740400000;172
1515742200000;172
1515744000000;171
1515745800000;171
1515747600000;171
1515749400000;171
1515751200000;171
1515753000000;169
1515754800000;169
1515756600000;168
1515758400000;168
1515760200000;168
1515762000000;168
1515763800000;168
1515765600000;168
1515767400000;167
1515769200000;167
1515771000000;167
1515772800000;167
1515774600000;167
1515776400000;165
1515778200000;165
1515780000000;145
1515781800000;145
1515783600000;145
1515785400000;145
1515787200000;145
1515789000000;145
1515790800000;132
1515792600000;132
1515794400000;132
1515796200000;135
1515798000000;137
1515799800000;158
1515801600000;158
1515803400000;158
1515805200000;158
1515807000000;158
1515808800000;163
1515810600000;163
1515812400000;163
1515814200000;163
1515816000000;163
1515817800000;163
1515819600000;163
1515821400000;163
1515823200000;163
1515825000000;163
1515826800000;163
1515828600000;163
1515830400000;163
1515832200000;163
1515834000000;163
1515835800000;163
1515837600000;163
1515839400000;163
1515841200000;163
1515843000000;163
1515844800000;163
1515846600000;163
1515848400000;163
1515850200000;163
1515852000000;163
1515853800000;163
1515855600000;163
1515857400000;163
1515859200000;163
1515861000000;163
1515862800000;163
1515864600000;163
1515866400000;163
1515868200000;171
1515870000000;171
1515871800000;171
1515873600000;171
1515875400000;162
1515877200000;162
1515879000000;162
1515880800000;162
1515882600000;162
1515884400000;162
1515886200000;162
1515888000000;162
1515889800000;162
1515891600000;162
1515893400000;162
1515895200000;162
1515897000000;162
1515898800000;162
1515900600000;162
1515902400000;162
1515904200000;162
1515906000000;162
1515907800000;162
1515909600000;162
1515911400000;162
1515913200000;162
1515915000000;171
1515916800000;171
1515918600000;171
1515920400000;178
1515922200000;178
1515924000000;178
1515925800000;178
1515927600000;178
1515929400000;178
1515931200000;178
1515933000000;178
1515934800000;178
1515936600000;178
1515938400000;178
1515940200000;178
1515942000000;178
1515943800000;178
1515945600000;178
1515947400000;178
1515949200000;178
1515951000000;178
1515952800000;180
1515954600000;180
1515956400000;180
1515958200000;180
1515960000000;180
1515961800000;180
1515963600000;180
1515965400000;180
1515967200000;180
1515969000000;180
1515970800000;184
1515972600000;184
1515974400000;184
1515976200000;184
1515978000000;184
1515979800000;184
1515981600000;184
1515983400000;184
1515985200000;184
1515987000000;208
1515988800000;208
1515990600000;208
1515992400000;208
1515994200000;208
1515996000000;208
1515997800000;208
1515999600000;208
1516001400000;208
1516003200000;207
1516005000000;206
1516006800000;206
1516008600000;206
1516010400000;206
1516012200000;206
1516014000000;206
1516015800000;206
1516017600000;212
1516019400000;212
1516021200000;212
1516023000000;212
1516024800000;211
1516026600000;211
1516028400000;209
1516030200000;209
1516032000000;203
1516033800000;202
1516035600000;202
1516037400000;202
1516039200000;202
1516041000000;209
1516042800000;209
1516044600000;205
1516046400000;205
1516048200000;205
1516050000000;205
1516051800000;205
1516053600000;205
1516055400000;210
1516057200000;208
1516059000000;208
1516060800000;208
1516062600000;208
1516064400000;208
1516066200000;182
1516068000000;182
1516069800000;182
1516071600000;182
1516073400000;182
1516075200000;182
1516077000000;182
1516078800000;182
1516080600000;182
1516082400000;182
1516084200000;182
1516086000000;182
1516087800000;182
1516089600000;182
1516091400000;182
1516093200000;182
1516095000000;182
1516096800000;172
1516098600000;172
1516100400000;159
1516102200000;151
1516104000000;148
1516105800000;148
1516107600000;148
1516109400000;148
1516111200000;148
1516113000000;148
1516114800000;146
1516116600000;142
1516118400000;171
1516120200000;177
1516122000000;177
1516123800000;177
1516125600000;177
1516127400000;183
1516129200000;183
1516131000000;190
1516132800000;190
1516134600000;190
1516136400000;190
1516138200000;190
1516140000000;190
1516141800000;190
1516143600000;190
1516145400000;190
1516147200000;190
1516149000000;190
1516150800000;194
1516152600000;194
1516154400000;194
1516156200000;194
1516158000000;194
1516159800000;194
1516161600000;194
1516163400000;194
1516165200000;194
1516167000000;194
1516168800000;194
1516170600000;194
1516172400000;194
1516174200000;194
1516176000000;194
1516177800000;194
1516179600000;194
1516181400000;189
1516183200000;185
1516185000000;185
1516186800000;185
1516188600000;185
1516190400000;185
1516192200000;185
1516194000000;185
1516195800000;184
1516197600000;184
1516199400000;184
1516201200000;184
1516203000000;184
1516204800000;172
1516206600000;176
1516208400000;176
1516210200000;176
1516212000000;176
1516213800000;176
1516215600000;176
1516217400000;180
1516219200000;180
1516221000000;180
1516222800000;180
1516224600000;180
1516226400000;179
1516228200000;178
1516230000000;178
1516231800000;178
1516233600000;178
1516235400000;178
1516237200000;178
1516239000000;178
1516240800000;178
1516242600000;178
1516244400000;178
1516246200000;178
1516248000000;178
1516249800000;178
1516251600000;178
1516253400000;168
1516255200000;168
1516257000000;168
1516258800000;168
1516260600000;168
1516262400000;168
1516264200000;168
1516266000000;168
1516267800000;168
1516269600000;168
1516271400000;168
1516273200000;168
1516275000000;168
1516276800000;168
1516278600000;168
1516280400000;168
1516282200000;168
1516284000000;168
1516285800000;168
1516287600000;168
1516289400000;169
1516291200000;169
1516293000000;169
1516294800000;169
1516296600000;169
1516298400000;169
1516300200000;169
1516302000000;169
1516303800000;169
1516305600000;169
1516307400000;169
1516309200000;169
1516311000000;169
1516312800000;169
1516314600000;169
1516316400000;169
1516318200000;169
1516320000000;169
1516321800000;169
1516323600000;169
1516325400000;169
1516327200000;169
1516329000000;169
1516330800000;177
1516332600000;177
1516334400000;177
1516336200000;177
1516338000000;177
1516339800000;177
1516341600000;177
1516343400000;177
1516345200000;177
1516347000000;177
1516348800000;177
1516350600000;177
1516352400000;177
1516354200000;177
1516356000000;177
1516357800000;177
1516359600000;177
1516361400000;177
1516363200000;177
1516365000000;177
1516366800000;177
1516368600000;177
1516370400000;177
1516372200000;177
1516374000000;193
1516375800000;193
1516377600000;193
1516379400000;193
1516381200000;174
1516383000000;174
1516384800000;174
1516386600000;174
1516388400000;174
1516390200000;174
1516392000000;174
1516393800000;174
1516395600000;174
1516397400000;174
1516399200000;174
1516401000000;159
1516402800000;159
1516404600000;159
1516406400000;159
1516408200000;159
1516410000000;157
1516411800000;157
1516413600000;157
1516415400000;157
1516417200000;157
1516419000000;157
1516420800000;157
1516422600000;157
1516424400000;157
1516426200000;157
1516428000000;157
1516429800000;149
1516431600000;149
1516433400000;149
1516435200000;149
1516437000000;149
1516438800000;149
1516440600000;149
1516442400000;149
1516444200000;149
1516446000000;149
1516447800000;149
1516449600000;161
1516451400000;161
1516453200000;161
1516455000000;161
1516456800000;161
1516458600000;161
1516460400000;161
1516462200000;166
1516464000000;166
1516465800000;166
1516467600000;166
1516469400000;166
1516471200000;176
1516473000000;176
1516474800000;176
1516476600000;176
1516478400000;176
1516480200000;176
1516482000000;176
1516483800000;176
1516485600000;176
1516487400000;176
1516489200000;176
1516491000000;176
1516492800000;176
1516494600000;176
1516496400000;176
1516498200000;176
1516500000000;176
1516501800000;176
1516503600000;176
1516505400000;176
1516507200000;176
